day	mean(S_t)	ciLow(S_t)	ciHigh(S_t)	relerr(S_t)	mean(I_t)	ciLow(I_t)	ciHigh(I_t)	relerr(I_t)	mean(R_t)	ciLow(R_t)	ciHigh(R_t)	relerr(R_t)	mean(RT)	ciLow(RT)	ciHigh(RT)	relerr(RT)
85	9601.857142857143	9295.298362119089	9908.415923595197	0.031927029966916765	326.7142857142857	75.50743348722474	577.9211379413467	0.7688884851724647	71.42857142857143	16.010173193466137	126.84696966367673	0.775857575291474	1.6420198503455676	1.48830070934169	1.7957389913494453	0.09361588471145886
86	9580.0	9262.48100042746	9897.51899957254	0.03314394567563051	342.7142857142857	85.24994530765684	600.1786261209146	0.751250680636266	77.28571428571429	17.15007920203341	137.42134936939516	0.7780950935041888	1.6117313822207946	1.5028812703918508	1.7205814940497384	0.0675361372432669
87	9554.857142857143	9218.565191958805	9891.14909375548	0.035195916157651455	363.85714285714283	90.14997043452104	637.5643152797646	0.7522380082286426	81.28571428571429	18.18864995590598	144.3827786155226	0.776238049751596	1.605959543030045	1.482045251654551	1.729873834405539	0.07715903673494706
88	9529.857142857143	9178.337711910144	9881.376573804142	0.036886117564781246	380.2857142857143	97.11536746170572	663.4560611097229	0.7446252546085875	89.85714285714286	20.72958149966854	158.98470421461718	0.7693051343439113	1.6038061833060755	1.4794997896154196	1.7281125769967314	0.07750711712210231
89	9502.0	9134.695325342109	9869.304674657891	0.03865551196147025	404.0	109.91456376655208	698.0854362334479	0.7279342481025939	94.0	20.354166702389648	167.64583329761035	0.7834663116767059	1.5851729863658655	1.4850170604211883	1.6853289123105426	0.0631829628728991
90	9472.285714285714	9085.082751432135	9859.488677139292	0.04087745814820751	426.85714285714283	111.45426497111305	742.2600207431726	0.7388956309244339	100.85714285714286	28.657093192802662	173.05719252148305	0.7158645150855261	1.6060454995078381	1.4863340152610733	1.725756983754603	0.07453804035031983
91	9449.142857142857	9044.803501689732	9853.482212595982	0.0427911146615244	445.7142857142857	116.79248529865396	774.6360861299174	0.737965577855584	105.14285714285714	29.27087232717099	181.0148419585433	0.7216085512361454	1.5949422466918335	1.4852633075109498	1.7046211858727172	0.06876671516374679
92	9418.0	8990.993266591186	9845.006733408814	0.045339428053601104	471.7142857142857	125.90741779447256	817.5211536340989	0.7330854256325536	110.28571428571429	28.056378661364036	192.51504991006453	0.7456027841586162	1.582289344171652	1.4701874900089749	1.694391198334329	0.07084788542348663
93	9382.714285714286	8928.162020551494	9837.266550877079	0.048445711051318424	503.0	130.8808689733293	875.1191310266706	0.7397994652617708	114.28571428571429	30.565096089358406	198.00633248207018	0.732555409218114	1.582305446710631	1.4618185461849227	1.7027923472363393	0.07614642342044775
94	9350.57142857143	8870.046682497337	9831.096174645521	0.0513898802597036	527.1428571428571	131.61856652823894	922.6671477574753	0.7503170824667553	122.28571428571429	34.89926801033204	209.67216056109655	0.7146087896351352	1.5941415039831452	1.452937058083003	1.7353459498832875	0.08857710908807452
95	9309.142857142857	8801.575403233135	9816.710311052579	0.05452354332711399	559.7142857142857	145.3253463124076	974.1032251161637	0.7403579825965153	131.14285714285714	35.83971505969069	226.4459992260236	0.7267124123988727	1.562522912411186	1.433416569138001	1.6916292556843708	0.08262684805943504
96	9271.857142857143	8742.806187095388	9800.908098618898	0.057059869194525416	593.4285714285714	161.80167818276772	1025.0554646743751	0.727344307347286	134.71428571428572	35.81672501849377	233.61184641007767	0.7341282342211491	1.5541337772655905	1.401658384678593	1.706609169852588	0.09810956741141633
97	9237.142857142857	8685.474777547837	9788.810936737877	0.05972280478139717	617.8571428571429	172.07527948922035	1063.6390062250655	0.7214966574740942	145.0	38.80907327571994	251.19092672428008	0.7323512187881384	1.539405286041106	1.3907054153985863	1.6881051566836258	0.09659566066901826
98	9196.57142857143	8624.607642091201	9768.535215051657	0.062193154364384225	652.0	189.28404306172348	1114.7159569382766	0.709687050518829	151.42857142857142	41.87974725784744	260.9773955992954	0.7234356313161018	1.5567112579113738	1.3778090310924793	1.7356134847302682	0.11492319202401476
