day	mean(S_t)	ciLow(S_t)	ciHigh(S_t)	relerr(S_t)	mean(I_t)	ciLow(I_t)	ciHigh(I_t)	relerr(I_t)	mean(R_t)	ciLow(R_t)	ciHigh(R_t)	relerr(R_t)	mean(RT)	ciLow(RT)	ciHigh(RT)	relerr(RT)
204	5031.5	4948.937355891751	5114.062644108249	0.01640915116928319	3815.8333333333335	3743.425569557241	3888.241097109426	0.018975609637761775	1152.6666666666667	1111.9590234599586	1193.3743098733748	0.035316058305414684	0.9481834549723356	0.9269012865643921	0.9694656233802791	0.02244520118584487
205	5026.666666666667	4942.807193357971	5110.526139975363	0.016682919093241797	3816.6666666666665	3756.7011146504874	3876.6322186828456	0.015711498344850416	1156.6666666666667	1103.0707374418985	1210.262595891435	0.04633653823467001	0.9481083542703789	0.9244078746614588	0.971808833879299	0.024997648741486835
206	5020.333333333333	4940.323471827545	5100.343194839121	0.015937161179029543	3819.0	3770.2266389066317	3867.7733610933683	0.01277123883041853	1160.6666666666667	1112.8157769660345	1208.517556367299	0.04122707326303752	0.9505161172690749	0.9253665191517809	0.9756657153863689	0.026458886556864708
207	5013.5	4959.842118650187	5067.157881349813	0.010702679036563757	3819.8333333333335	3776.8120182367693	3862.8546484298977	0.011262615758950392	1166.6666666666667	1114.436109709415	1218.8972236239185	0.04476904882050161	0.9491980098350199	0.9338933018146639	0.9645027178553759	0.016123830709480876
208	5015.666666666667	4942.866788583061	5088.466544750273	0.014514496859893474	3821.5	3764.5871014069844	3878.4128985930156	0.014892816588516506	1162.8333333333333	1107.205654657736	1218.4610120089305	0.047838049599195104	0.9527093258046274	0.9384330241591976	0.9669856274500572	0.014984950035387213
209	5016.0	4950.897762912787	5081.102237087213	0.012978914889795325	3815.6666666666665	3749.6450143576235	3881.6883189757095	0.017302782993546744	1168.3333333333333	1096.8216542210876	1239.845012445579	0.06120828454685805	0.9530808366278074	0.9381728143877173	0.9679888588678975	0.015641928435826864
210	5019.333333333333	4960.420193660809	5078.246473005857	0.011737243924662888	3807.0	3751.7873169324075	3862.2126830675925	0.014502937501337722	1173.6666666666667	1098.831774901611	1248.5015584317225	0.06376162320226277	0.9565472918793819	0.9455051397365299	0.9675894440222339	0.011543759766604775
211	5012.333333333333	4959.116839353896	5065.5498273127705	0.010617109924739748	3828.8333333333335	3773.726802683256	3883.9398639834108	0.014392512249182235	1158.8333333333333	1107.278728260907	1210.3879384057595	0.04448836911183056	0.9490062840434609	0.9367726139123621	0.9612399541745597	0.012891031742144465
212	5006.166666666667	4953.630209312639	5058.703124020695	0.0104943484410616	3833.6666666666665	3763.759232685368	3903.574100647965	0.01823513624414363	1160.1666666666667	1103.3286407597316	1217.004692573602	0.048991259221607596	0.9459838451841427	0.9268769035706755	0.9650907867976098	0.020197957619189424
213	5013.833333333333	4962.832848612531	5064.833818054135	0.01017195453660907	3846.8333333333335	3765.046223546604	3928.620443120063	0.02126089245354962	1139.3333333333333	1093.740618346311	1184.9260483203554	0.04001701139879075	0.9425755189138831	0.9172139027642522	0.9679371350635141	0.026906720618900416
